,last open10,last high10,last low10,last open9,last high9,last low9,last open8,last high8,last low8,last open7,last high7,last low7,last open6,last high6,last low6,last open5,last high5,last low5,last open4,last high4,last low4,last open3,last high3,last low3,last open2,last high2,last low2,last open1,last high1,last low1,last open,last high,last low,Open,High,Low,Close
4708,1.02308,1.02729,1.01553,1.01808,1.02781,1.01531,1.022,1.02553,1.01297,1.02083,1.02185,1.01989,1.01992,1.02578,1.01784,1.02229,1.025,1.01074,1.01285,1.02206,1.00966,1.02052,1.02343,1.01138,1.0192,1.02542,1.0146,1.02098,1.0224,1.02053,1.02102,1.02751,1.02075,1.02629,1.02939,1.01545,1.01563
4709,1.01808,1.02781,1.01531,1.022,1.02553,1.01297,1.02083,1.02185,1.01989,1.01992,1.02578,1.01784,1.02229,1.025,1.01074,1.01285,1.02206,1.00966,1.02052,1.02343,1.01138,1.0192,1.02542,1.0146,1.02098,1.0224,1.02053,1.02102,1.02751,1.02075,1.02629,1.02939,1.01545,1.01562,1.02102,1.01226,1.01565
4710,1.022,1.02553,1.01297,1.02083,1.02185,1.01989,1.01992,1.02578,1.01784,1.02229,1.025,1.01074,1.01285,1.02206,1.00966,1.02052,1.02343,1.01138,1.0192,1.02542,1.0146,1.02098,1.0224,1.02053,1.02102,1.02751,1.02075,1.02629,1.02939,1.01545,1.01562,1.02102,1.01226,1.01563,1.02537,1.01542,1.02472
4711,1.02083,1.02185,1.01989,1.01992,1.02578,1.01784,1.02229,1.025,1.01074,1.01285,1.02206,1.00966,1.02052,1.02343,1.01138,1.0192,1.02542,1.0146,1.02098,1.0224,1.02053,1.02102,1.02751,1.02075,1.02629,1.02939,1.01545,1.01562,1.02102,1.01226,1.01563,1.02537,1.01542,1.02472,1.02482,1.01415,1.01825
4712,1.01992,1.02578,1.01784,1.02229,1.025,1.01074,1.01285,1.02206,1.00966,1.02052,1.02343,1.01138,1.0192,1.02542,1.0146,1.02098,1.0224,1.02053,1.02102,1.02751,1.02075,1.02629,1.02939,1.01545,1.01562,1.02102,1.01226,1.01563,1.02537,1.01542,1.02472,1.02482,1.01415,1.01726,1.01786,1.01691,1.01719
4713,1.02229,1.025,1.01074,1.01285,1.02206,1.00966,1.02052,1.02343,1.01138,1.0192,1.02542,1.0146,1.02098,1.0224,1.02053,1.02102,1.02751,1.02075,1.02629,1.02939,1.01545,1.01562,1.02102,1.01226,1.01563,1.02537,1.01542,1.02472,1.02482,1.01415,1.01726,1.01786,1.01691,1.01718,1.02217,1.0159,1.01978
4714,1.01285,1.02206,1.00966,1.02052,1.02343,1.01138,1.0192,1.02542,1.0146,1.02098,1.0224,1.02053,1.02102,1.02751,1.02075,1.02629,1.02939,1.01545,1.01562,1.02102,1.01226,1.01563,1.02537,1.01542,1.02472,1.02482,1.01415,1.01726,1.01786,1.01691,1.01718,1.02217,1.0159,1.01976,1.02472,1.01885,1.02079
4715,1.02052,1.02343,1.01138,1.0192,1.02542,1.0146,1.02098,1.0224,1.02053,1.02102,1.02751,1.02075,1.02629,1.02939,1.01545,1.01562,1.02102,1.01226,1.01563,1.02537,1.01542,1.02472,1.02482,1.01415,1.01726,1.01786,1.01691,1.01718,1.02217,1.0159,1.01976,1.02472,1.01885,1.02077,1.03685,1.0202,1.02986
4716,1.0192,1.02542,1.0146,1.02098,1.0224,1.02053,1.02102,1.02751,1.02075,1.02629,1.02939,1.01545,1.01562,1.02102,1.01226,1.01563,1.02537,1.01542,1.02472,1.02482,1.01415,1.01726,1.01786,1.01691,1.01718,1.02217,1.0159,1.01976,1.02472,1.01885,1.02077,1.03685,1.0202,1.02986,1.03642,1.02752,1.03203
4717,1.02098,1.0224,1.02053,1.02102,1.02751,1.02075,1.02629,1.02939,1.01545,1.01562,1.02102,1.01226,1.01563,1.02537,1.01542,1.02472,1.02482,1.01415,1.01726,1.01786,1.01691,1.01718,1.02217,1.0159,1.01976,1.02472,1.01885,1.02077,1.03685,1.0202,1.02986,1.03642,1.02752,1.03202,1.03251,1.0238,1.0259
4718,1.02102,1.02751,1.02075,1.02629,1.02939,1.01545,1.01562,1.02102,1.01226,1.01563,1.02537,1.01542,1.02472,1.02482,1.01415,1.01726,1.01786,1.01691,1.01718,1.02217,1.0159,1.01976,1.02472,1.01885,1.02077,1.03685,1.0202,1.02986,1.03642,1.02752,1.03202,1.03251,1.0238,1.02551,1.02629,1.02534,1.02534
4719,1.02629,1.02939,1.01545,1.01562,1.02102,1.01226,1.01563,1.02537,1.01542,1.02472,1.02482,1.01415,1.01726,1.01786,1.01691,1.01718,1.02217,1.0159,1.01976,1.02472,1.01885,1.02077,1.03685,1.0202,1.02986,1.03642,1.02752,1.03202,1.03251,1.0238,1.02551,1.02629,1.02534,1.02533,1.02682,1.01533,1.01613
4720,1.01562,1.02102,1.01226,1.01563,1.02537,1.01542,1.02472,1.02482,1.01415,1.01726,1.01786,1.01691,1.01718,1.02217,1.0159,1.01976,1.02472,1.01885,1.02077,1.03685,1.0202,1.02986,1.03642,1.02752,1.03202,1.03251,1.0238,1.02551,1.02629,1.02534,1.02533,1.02682,1.01533,1.01614,1.01948,1.01225,1.01694
4721,1.01563,1.02537,1.01542,1.02472,1.02482,1.01415,1.01726,1.01786,1.01691,1.01718,1.02217,1.0159,1.01976,1.02472,1.01885,1.02077,1.03685,1.0202,1.02986,1.03642,1.02752,1.03202,1.03251,1.0238,1.02551,1.02629,1.02534,1.02533,1.02682,1.01533,1.01614,1.01948,1.01225,1.01696,1.02029,1.01453,1.01773
4722,1.02472,1.02482,1.01415,1.01726,1.01786,1.01691,1.01718,1.02217,1.0159,1.01976,1.02472,1.01885,1.02077,1.03685,1.0202,1.02986,1.03642,1.02752,1.03202,1.03251,1.0238,1.02551,1.02629,1.02534,1.02533,1.02682,1.01533,1.01614,1.01948,1.01225,1.01696,1.02029,1.01453,1.01774,1.01929,1.00795,1.00893
4723,1.01726,1.01786,1.01691,1.01718,1.02217,1.0159,1.01976,1.02472,1.01885,1.02077,1.03685,1.0202,1.02986,1.03642,1.02752,1.03202,1.03251,1.0238,1.02551,1.02629,1.02534,1.02533,1.02682,1.01533,1.01614,1.01948,1.01225,1.01696,1.02029,1.01453,1.01774,1.01929,1.00795,1.00893,1.00954,1.00318,1.00326
4724,1.01718,1.02217,1.0159,1.01976,1.02472,1.01885,1.02077,1.03685,1.0202,1.02986,1.03642,1.02752,1.03202,1.03251,1.0238,1.02551,1.02629,1.02534,1.02533,1.02682,1.01533,1.01614,1.01948,1.01225,1.01696,1.02029,1.01453,1.01774,1.01929,1.00795,1.00893,1.00954,1.00318,1.00366,1.00404,1.00302,1.0036
4725,1.01976,1.02472,1.01885,1.02077,1.03685,1.0202,1.02986,1.03642,1.02752,1.03202,1.03251,1.0238,1.02551,1.02629,1.02534,1.02533,1.02682,1.01533,1.01614,1.01948,1.01225,1.01696,1.02029,1.01453,1.01774,1.01929,1.00795,1.00893,1.00954,1.00318,1.00366,1.00404,1.00302,1.00361,1.00466,0.9926,0.9938
4726,1.02077,1.03685,1.0202,1.02986,1.03642,1.02752,1.03202,1.03251,1.0238,1.02551,1.02629,1.02534,1.02533,1.02682,1.01533,1.01614,1.01948,1.01225,1.01696,1.02029,1.01453,1.01774,1.01929,1.00795,1.00893,1.00954,1.00318,1.00366,1.00404,1.00302,1.00361,1.00466,0.9926,0.99381,1.00181,0.99002,0.99662
4727,1.02986,1.03642,1.02752,1.03202,1.03251,1.0238,1.02551,1.02629,1.02534,1.02533,1.02682,1.01533,1.01614,1.01948,1.01225,1.01696,1.02029,1.01453,1.01774,1.01929,1.00795,1.00893,1.00954,1.00318,1.00366,1.00404,1.00302,1.00361,1.00466,0.9926,0.99381,1.00181,0.99002,0.99661,0.99993,0.99099,0.99677
4728,1.03202,1.03251,1.0238,1.02551,1.02629,1.02534,1.02533,1.02682,1.01533,1.01614,1.01948,1.01225,1.01696,1.02029,1.01453,1.01774,1.01929,1.00795,1.00893,1.00954,1.00318,1.00366,1.00404,1.00302,1.00361,1.00466,0.9926,0.99381,1.00181,0.99002,0.99661,0.99993,0.99099,0.99677,1.00334,0.9949,0.99706
4729,1.02551,1.02629,1.02534,1.02533,1.02682,1.01533,1.01614,1.01948,1.01225,1.01696,1.02029,1.01453,1.01774,1.01929,1.00795,1.00893,1.00954,1.00318,1.00366,1.00404,1.00302,1.00361,1.00466,0.9926,0.99381,1.00181,0.99002,0.99661,0.99993,0.99099,0.99677,1.00334,0.9949,0.99704,1.00898,0.99463,0.99623
4730,1.02533,1.02682,1.01533,1.01614,1.01948,1.01225,1.01696,1.02029,1.01453,1.01774,1.01929,1.00795,1.00893,1.00954,1.00318,1.00366,1.00404,1.00302,1.00361,1.00466,0.9926,0.99381,1.00181,0.99002,0.99661,0.99993,0.99099,0.99677,1.00334,0.9949,0.99704,1.00898,0.99463,0.99657,0.9967,0.99349,0.99359
4731,1.01614,1.01948,1.01225,1.01696,1.02029,1.01453,1.01774,1.01929,1.00795,1.00893,1.00954,1.00318,1.00366,1.00404,1.00302,1.00361,1.00466,0.9926,0.99381,1.00181,0.99002,0.99661,0.99993,0.99099,0.99677,1.00334,0.9949,0.99704,1.00898,0.99463,0.99657,0.9967,0.99349,0.99362,1.00291,0.99141,1.00107
4732,1.01696,1.02029,1.01453,1.01774,1.01929,1.00795,1.00893,1.00954,1.00318,1.00366,1.00404,1.00302,1.00361,1.00466,0.9926,0.99381,1.00181,0.99002,0.99661,0.99993,0.99099,0.99677,1.00334,0.9949,0.99704,1.00898,0.99463,0.99657,0.9967,0.99349,0.99362,1.00291,0.99141,1.00105,1.00547,0.99818,1.00234
4733,1.01774,1.01929,1.00795,1.00893,1.00954,1.00318,1.00366,1.00404,1.00302,1.00361,1.00466,0.9926,0.99381,1.00181,0.99002,0.99661,0.99993,0.99099,0.99677,1.00334,0.9949,0.99704,1.00898,0.99463,0.99657,0.9967,0.99349,0.99362,1.00291,0.99141,1.00105,1.00547,0.99818,1.00233,1.0079,0.99712,1.0038
4734,1.00893,1.00954,1.00318,1.00366,1.00404,1.00302,1.00361,1.00466,0.9926,0.99381,1.00181,0.99002,0.99661,0.99993,0.99099,0.99677,1.00334,0.9949,0.99704,1.00898,0.99463,0.99657,0.9967,0.99349,0.99362,1.00291,0.99141,1.00105,1.00547,0.99818,1.00233,1.0079,0.99712,1.0038,1.00485,0.99107,0.99514
4735,1.00366,1.00404,1.00302,1.00361,1.00466,0.9926,0.99381,1.00181,0.99002,0.99661,0.99993,0.99099,0.99677,1.00334,0.9949,0.99704,1.00898,0.99463,0.99657,0.9967,0.99349,0.99362,1.00291,0.99141,1.00105,1.00547,0.99818,1.00233,1.0079,0.99712,1.0038,1.00485,0.99107,0.99515,1.00335,0.99449,0.99515
4736,1.00361,1.00466,0.9926,0.99381,1.00181,0.99002,0.99661,0.99993,0.99099,0.99677,1.00334,0.9949,0.99704,1.00898,0.99463,0.99657,0.9967,0.99349,0.99362,1.00291,0.99141,1.00105,1.00547,0.99818,1.00233,1.0079,0.99712,1.0038,1.00485,0.99107,0.99515,1.00335,0.99449,0.99285,0.99347,0.9903,0.99077
4737,0.99381,1.00181,0.99002,0.99661,0.99993,0.99099,0.99677,1.00334,0.9949,0.99704,1.00898,0.99463,0.99657,0.9967,0.99349,0.99362,1.00291,0.99141,1.00105,1.00547,0.99818,1.00233,1.0079,0.99712,1.0038,1.00485,0.99107,0.99515,1.00335,0.99449,0.99285,0.99347,0.9903,0.99075,0.99518,0.98772,0.995
4738,0.99661,0.99993,0.99099,0.99677,1.00334,0.9949,0.99704,1.00898,0.99463,0.99657,0.9967,0.99349,0.99362,1.00291,0.99141,1.00105,1.00547,0.99818,1.00233,1.0079,0.99712,1.0038,1.00485,0.99107,0.99515,1.00335,0.99449,0.99285,0.99347,0.9903,0.99075,0.99518,0.98772,0.99501,0.99862,0.98638,0.9897
4739,0.99677,1.00334,0.9949,0.99704,1.00898,0.99463,0.99657,0.9967,0.99349,0.99362,1.00291,0.99141,1.00105,1.00547,0.99818,1.00233,1.0079,0.99712,1.0038,1.00485,0.99107,0.99515,1.00335,0.99449,0.99285,0.99347,0.9903,0.99075,0.99518,0.98772,0.99501,0.99862,0.98638,0.98971,1.00128,0.98756,0.99976
4740,0.99704,1.00898,0.99463,0.99657,0.9967,0.99349,0.99362,1.00291,0.99141,1.00105,1.00547,0.99818,1.00233,1.0079,0.99712,1.0038,1.00485,0.99107,0.99515,1.00335,0.99449,0.99285,0.99347,0.9903,0.99075,0.99518,0.98772,0.99501,0.99862,0.98638,0.98971,1.00128,0.98756,0.99981,1.00294,0.99303,1.00097
4741,0.99657,0.9967,0.99349,0.99362,1.00291,0.99141,1.00105,1.00547,0.99818,1.00233,1.0079,0.99712,1.0038,1.00485,0.99107,0.99515,1.00335,0.99449,0.99285,0.99347,0.9903,0.99075,0.99518,0.98772,0.99501,0.99862,0.98638,0.98971,1.00128,0.98756,0.99981,1.00294,0.99303,1.00096,1.01131,1.00083,1.00425
4742,0.99362,1.00291,0.99141,1.00105,1.00547,0.99818,1.00233,1.0079,0.99712,1.0038,1.00485,0.99107,0.99515,1.00335,0.99449,0.99285,0.99347,0.9903,0.99075,0.99518,0.98772,0.99501,0.99862,0.98638,0.98971,1.00128,0.98756,0.99981,1.00294,0.99303,1.00096,1.01131,1.00083,1.01039,1.01039,1.00596,1.00702
4743,1.00105,1.00547,0.99818,1.00233,1.0079,0.99712,1.0038,1.00485,0.99107,0.99515,1.00335,0.99449,0.99285,0.99347,0.9903,0.99075,0.99518,0.98772,0.99501,0.99862,0.98638,0.98971,1.00128,0.98756,0.99981,1.00294,0.99303,1.00096,1.01131,1.00083,1.01039,1.01039,1.00596,1.00703,1.01977,1.00629,1.0129
4744,1.00233,1.0079,0.99712,1.0038,1.00485,0.99107,0.99515,1.00335,0.99449,0.99285,0.99347,0.9903,0.99075,0.99518,0.98772,0.99501,0.99862,0.98638,0.98971,1.00128,0.98756,0.99981,1.00294,0.99303,1.00096,1.01131,1.00083,1.01039,1.01039,1.00596,1.00703,1.01977,1.00629,1.0129,1.0187,0.99554,0.99778
4745,1.0038,1.00485,0.99107,0.99515,1.00335,0.99449,0.99285,0.99347,0.9903,0.99075,0.99518,0.98772,0.99501,0.99862,0.98638,0.98971,1.00128,0.98756,0.99981,1.00294,0.99303,1.00096,1.01131,1.00083,1.01039,1.01039,1.00596,1.00703,1.01977,1.00629,1.0129,1.0187,0.99554,0.99779,1.00234,0.99595,0.9982
4746,0.99515,1.00335,0.99449,0.99285,0.99347,0.9903,0.99075,0.99518,0.98772,0.99501,0.99862,0.98638,0.98971,1.00128,0.98756,0.99981,1.00294,0.99303,1.00096,1.01131,1.00083,1.01039,1.01039,1.00596,1.00703,1.01977,1.00629,1.0129,1.0187,0.99554,0.99779,1.00234,0.99595,0.99819,1.00177,0.99556,0.99874
4747,0.99285,0.99347,0.9903,0.99075,0.99518,0.98772,0.99501,0.99862,0.98638,0.98971,1.00128,0.98756,0.99981,1.00294,0.99303,1.00096,1.01131,1.00083,1.01039,1.01039,1.00596,1.00703,1.01977,1.00629,1.0129,1.0187,0.99554,0.99779,1.00234,0.99595,0.99819,1.00177,0.99556,0.99876,1.00363,0.99448,1.00146
4748,0.99075,0.99518,0.98772,0.99501,0.99862,0.98638,0.98971,1.00128,0.98756,0.99981,1.00294,0.99303,1.00096,1.01131,1.00083,1.01039,1.01039,1.00596,1.00703,1.01977,1.00629,1.0129,1.0187,0.99554,0.99779,1.00234,0.99595,0.99819,1.00177,0.99556,0.99876,1.00363,0.99448,1.00072,1.00285,1.00047,1.0022
4749,0.99501,0.99862,0.98638,0.98971,1.00128,0.98756,0.99981,1.00294,0.99303,1.00096,1.01131,1.00083,1.01039,1.01039,1.00596,1.00703,1.01977,1.00629,1.0129,1.0187,0.99554,0.99779,1.00234,0.99595,0.99819,1.00177,0.99556,0.99876,1.00363,0.99448,1.00072,1.00285,1.00047,1.00219,1.00322,0.99657,1.00297
4750,0.98971,1.00128,0.98756,0.99981,1.00294,0.99303,1.00096,1.01131,1.00083,1.01039,1.01039,1.00596,1.00703,1.01977,1.00629,1.0129,1.0187,0.99554,0.99779,1.00234,0.99595,0.99819,1.00177,0.99556,0.99876,1.00363,0.99448,1.00072,1.00285,1.00047,1.00219,1.00322,0.99657,1.00297,1.00504,0.9955,0.9971
4751,0.99981,1.00294,0.99303,1.00096,1.01131,1.00083,1.01039,1.01039,1.00596,1.00703,1.01977,1.00629,1.0129,1.0187,0.99554,0.99779,1.00234,0.99595,0.99819,1.00177,0.99556,0.99876,1.00363,0.99448,1.00072,1.00285,1.00047,1.00219,1.00322,0.99657,1.00297,1.00504,0.9955,0.9971,0.9975,0.98128,0.98313
4752,1.00096,1.01131,1.00083,1.01039,1.01039,1.00596,1.00703,1.01977,1.00629,1.0129,1.0187,0.99554,0.99779,1.00234,0.99595,0.99819,1.00177,0.99556,0.99876,1.00363,0.99448,1.00072,1.00285,1.00047,1.00219,1.00322,0.99657,1.00297,1.00504,0.9955,0.9971,0.9975,0.98128,0.98316,0.99074,0.9808,0.98383
4753,1.01039,1.01039,1.00596,1.00703,1.01977,1.00629,1.0129,1.0187,0.99554,0.99779,1.00234,0.99595,0.99819,1.00177,0.99556,0.99876,1.00363,0.99448,1.00072,1.00285,1.00047,1.00219,1.00322,0.99657,1.00297,1.00504,0.9955,0.9971,0.9975,0.98128,0.98316,0.99074,0.9808,0.98384,0.98517,0.9668,0.96885
4754,1.00703,1.01977,1.00629,1.0129,1.0187,0.99554,0.99779,1.00234,0.99595,0.99819,1.00177,0.99556,0.99876,1.00363,0.99448,1.00072,1.00285,1.00047,1.00219,1.00322,0.99657,1.00297,1.00504,0.9955,0.9971,0.9975,0.98128,0.98316,0.99074,0.9808,0.98384,0.98517,0.9668,0.96666,0.97098,0.96666,0.96855
4755,1.0129,1.0187,0.99554,0.99779,1.00234,0.99595,0.99819,1.00177,0.99556,0.99876,1.00363,0.99448,1.00072,1.00285,1.00047,1.00219,1.00322,0.99657,1.00297,1.00504,0.9955,0.9971,0.9975,0.98128,0.98316,0.99074,0.9808,0.98384,0.98517,0.9668,0.96666,0.97098,0.96666,0.96854,0.97013,0.95503,0.962
4756,0.99779,1.00234,0.99595,0.99819,1.00177,0.99556,0.99876,1.00363,0.99448,1.00072,1.00285,1.00047,1.00219,1.00322,0.99657,1.00297,1.00504,0.9955,0.9971,0.9975,0.98128,0.98316,0.99074,0.9808,0.98384,0.98517,0.9668,0.96666,0.97098,0.96666,0.96854,0.97013,0.95503,0.96201,0.96707,0.95689,0.95953
4757,0.99819,1.00177,0.99556,0.99876,1.00363,0.99448,1.00072,1.00285,1.00047,1.00219,1.00322,0.99657,1.00297,1.00504,0.9955,0.9971,0.9975,0.98128,0.98316,0.99074,0.9808,0.98384,0.98517,0.9668,0.96666,0.97098,0.96666,0.96854,0.97013,0.95503,0.96201,0.96707,0.95689,0.95953,0.97508,0.95357,0.97054
4758,0.99876,1.00363,0.99448,1.00072,1.00285,1.00047,1.00219,1.00322,0.99657,1.00297,1.00504,0.9955,0.9971,0.9975,0.98128,0.98316,0.99074,0.9808,0.98384,0.98517,0.9668,0.96666,0.97098,0.96666,0.96854,0.97013,0.95503,0.96201,0.96707,0.95689,0.95953,0.97508,0.95357,0.97055,0.98437,0.96353,0.98291
4759,1.00072,1.00285,1.00047,1.00219,1.00322,0.99657,1.00297,1.00504,0.9955,0.9971,0.9975,0.98128,0.98316,0.99074,0.9808,0.98384,0.98517,0.9668,0.96666,0.97098,0.96666,0.96854,0.97013,0.95503,0.96201,0.96707,0.95689,0.95953,0.97508,0.95357,0.97055,0.98437,0.96353,0.98292,0.98537,0.97346,0.98013
4760,1.00219,1.00322,0.99657,1.00297,1.00504,0.9955,0.9971,0.9975,0.98128,0.98316,0.99074,0.9808,0.98384,0.98517,0.9668,0.96666,0.97098,0.96666,0.96854,0.97013,0.95503,0.96201,0.96707,0.95689,0.95953,0.97508,0.95357,0.97055,0.98437,0.96353,0.98292,0.98537,0.97346,0.97933,0.98086,0.97891,0.97932
4761,1.00297,1.00504,0.9955,0.9971,0.9975,0.98128,0.98316,0.99074,0.9808,0.98384,0.98517,0.9668,0.96666,0.97098,0.96666,0.96854,0.97013,0.95503,0.96201,0.96707,0.95689,0.95953,0.97508,0.95357,0.97055,0.98437,0.96353,0.98292,0.98537,0.97346,0.97933,0.98086,0.97891,0.97931,0.98445,0.97525,0.98334
4762,0.9971,0.9975,0.98128,0.98316,0.99074,0.9808,0.98384,0.98517,0.9668,0.96666,0.97098,0.96666,0.96854,0.97013,0.95503,0.96201,0.96707,0.95689,0.95953,0.97508,0.95357,0.97055,0.98437,0.96353,0.98292,0.98537,0.97346,0.97933,0.98086,0.97891,0.97931,0.98445,0.97525,0.98335,0.99995,0.9806,0.99836
4763,0.98316,0.99074,0.9808,0.98384,0.98517,0.9668,0.96666,0.97098,0.96666,0.96854,0.97013,0.95503,0.96201,0.96707,0.95689,0.95953,0.97508,0.95357,0.97055,0.98437,0.96353,0.98292,0.98537,0.97346,0.97933,0.98086,0.97891,0.97931,0.98445,0.97525,0.98335,0.99995,0.9806,0.99839,0.99947,0.98346,0.99116
4764,0.98384,0.98517,0.9668,0.96666,0.97098,0.96666,0.96854,0.97013,0.95503,0.96201,0.96707,0.95689,0.95953,0.97508,0.95357,0.97055,0.98437,0.96353,0.98292,0.98537,0.97346,0.97933,0.98086,0.97891,0.97931,0.98445,0.97525,0.98335,0.99995,0.9806,0.99839,0.99947,0.98346,0.99115,0.99264,0.97862,0.97888
4765,0.96666,0.97098,0.96666,0.96854,0.97013,0.95503,0.96201,0.96707,0.95689,0.95953,0.97508,0.95357,0.97055,0.98437,0.96353,0.98292,0.98537,0.97346,0.97933,0.98086,0.97891,0.97931,0.98445,0.97525,0.98335,0.99995,0.9806,0.99839,0.99947,0.98346,0.99115,0.99264,0.97862,0.97888,0.98167,0.97259,0.97388
4766,0.96854,0.97013,0.95503,0.96201,0.96707,0.95689,0.95953,0.97508,0.95357,0.97055,0.98437,0.96353,0.98292,0.98537,0.97346,0.97933,0.98086,0.97891,0.97931,0.98445,0.97525,0.98335,0.99995,0.9806,0.99839,0.99947,0.98346,0.99115,0.99264,0.97862,0.97888,0.98167,0.97259,0.97336,0.97395,0.97274,0.97342
4767,0.96201,0.96707,0.95689,0.95953,0.97508,0.95357,0.97055,0.98437,0.96353,0.98292,0.98537,0.97346,0.97933,0.98086,0.97891,0.97931,0.98445,0.97525,0.98335,0.99995,0.9806,0.99839,0.99947,0.98346,0.99115,0.99264,0.97862,0.97888,0.98167,0.97259,0.97336,0.97395,0.97274,0.97343,0.97531,0.96815,0.9711
4768,0.95953,0.97508,0.95357,0.97055,0.98437,0.96353,0.98292,0.98537,0.97346,0.97933,0.98086,0.97891,0.97931,0.98445,0.97525,0.98335,0.99995,0.9806,0.99839,0.99947,0.98346,0.99115,0.99264,0.97862,0.97888,0.98167,0.97259,0.97336,0.97395,0.97274,0.97343,0.97531,0.96815,0.97112,0.97745,0.96698,0.97004
4769,0.97055,0.98437,0.96353,0.98292,0.98537,0.97346,0.97933,0.98086,0.97891,0.97931,0.98445,0.97525,0.98335,0.99995,0.9806,0.99839,0.99947,0.98346,0.99115,0.99264,0.97862,0.97888,0.98167,0.97259,0.97336,0.97395,0.97274,0.97343,0.97531,0.96815,0.97112,0.97745,0.96698,0.97004,0.97346,0.96678,0.97046
4770,0.98292,0.98537,0.97346,0.97933,0.98086,0.97891,0.97931,0.98445,0.97525,0.98335,0.99995,0.9806,0.99839,0.99947,0.98346,0.99115,0.99264,0.97862,0.97888,0.98167,0.97259,0.97336,0.97395,0.97274,0.97343,0.97531,0.96815,0.97112,0.97745,0.96698,0.97004,0.97346,0.96678,0.97046,0.98057,0.96315,0.97671
4771,0.97933,0.98086,0.97891,0.97931,0.98445,0.97525,0.98335,0.99995,0.9806,0.99839,0.99947,0.98346,0.99115,0.99264,0.97862,0.97888,0.98167,0.97259,0.97336,0.97395,0.97274,0.97343,0.97531,0.96815,0.97112,0.97745,0.96698,0.97004,0.97346,0.96678,0.97046,0.98057,0.96315,0.97669,0.98086,0.9707,0.97182
4772,0.97931,0.98445,0.97525,0.98335,0.99995,0.9806,0.99839,0.99947,0.98346,0.99115,0.99264,0.97862,0.97888,0.98167,0.97259,0.97336,0.97395,0.97274,0.97343,0.97531,0.96815,0.97112,0.97745,0.96698,0.97004,0.97346,0.96678,0.97046,0.98057,0.96315,0.97669,0.98086,0.9707,0.97201,0.9743,0.97182,0.97395
4773,0.98335,0.99995,0.9806,0.99839,0.99947,0.98346,0.99115,0.99264,0.97862,0.97888,0.98167,0.97259,0.97336,0.97395,0.97274,0.97343,0.97531,0.96815,0.97112,0.97745,0.96698,0.97004,0.97346,0.96678,0.97046,0.98057,0.96315,0.97669,0.98086,0.9707,0.97201,0.9743,0.97182,0.97395,0.9852,0.97197,0.98435
4774,0.99839,0.99947,0.98346,0.99115,0.99264,0.97862,0.97888,0.98167,0.97259,0.97336,0.97395,0.97274,0.97343,0.97531,0.96815,0.97112,0.97745,0.96698,0.97004,0.97346,0.96678,0.97046,0.98057,0.96315,0.97669,0.98086,0.9707,0.97201,0.9743,0.97182,0.97395,0.9852,0.97197,0.98434,0.98734,0.98124,0.98625
4775,0.99115,0.99264,0.97862,0.97888,0.98167,0.97259,0.97336,0.97395,0.97274,0.97343,0.97531,0.96815,0.97112,0.97745,0.96698,0.97004,0.97346,0.96678,0.97046,0.98057,0.96315,0.97669,0.98086,0.9707,0.97201,0.9743,0.97182,0.97395,0.9852,0.97197,0.98434,0.98734,0.98124,0.98625,0.98667,0.97571,0.97652
4776,0.97888,0.98167,0.97259,0.97336,0.97395,0.97274,0.97343,0.97531,0.96815,0.97112,0.97745,0.96698,0.97004,0.97346,0.96678,0.97046,0.98057,0.96315,0.97669,0.98086,0.9707,0.97201,0.9743,0.97182,0.97395,0.9852,0.97197,0.98434,0.98734,0.98124,0.98625,0.98667,0.97571,0.97653,0.98454,0.97544,0.97782
4777,0.97336,0.97395,0.97274,0.97343,0.97531,0.96815,0.97112,0.97745,0.96698,0.97004,0.97346,0.96678,0.97046,0.98057,0.96315,0.97669,0.98086,0.9707,0.97201,0.9743,0.97182,0.97395,0.9852,0.97197,0.98434,0.98734,0.98124,0.98625,0.98667,0.97571,0.97653,0.98454,0.97544,0.97785,0.98689,0.97048,0.98613
4778,0.97343,0.97531,0.96815,0.97112,0.97745,0.96698,0.97004,0.97346,0.96678,0.97046,0.98057,0.96315,0.97669,0.98086,0.9707,0.97201,0.9743,0.97182,0.97395,0.9852,0.97197,0.98434,0.98734,0.98124,0.98625,0.98667,0.97571,0.97653,0.98454,0.97544,0.97785,0.98689,0.97048,0.98712,0.9899,0.98308,0.98595
4779,0.97112,0.97745,0.96698,0.97004,0.97346,0.96678,0.97046,0.98057,0.96315,0.97669,0.98086,0.9707,0.97201,0.9743,0.97182,0.97395,0.9852,0.97197,0.98434,0.98734,0.98124,0.98625,0.98667,0.97571,0.97653,0.98454,0.97544,0.97785,0.98689,0.97048,0.98712,0.9899,0.98308,0.98594,0.98935,0.98067,0.98842
4780,0.97004,0.97346,0.96678,0.97046,0.98057,0.96315,0.97669,0.98086,0.9707,0.97201,0.9743,0.97182,0.97395,0.9852,0.97197,0.98434,0.98734,0.98124,0.98625,0.98667,0.97571,0.97653,0.98454,0.97544,0.97785,0.98689,0.97048,0.98712,0.9899,0.98308,0.98594,0.98935,0.98067,0.98842,0.99768,0.98484,0.99616
